,name,pLDDT_full,pLDDT_inpaint,linker_start,linker_end
1493,CSM8_swap_897_0,0.87666047,0.55077845,58,70
1494,hit6_swap_236_0,0.8385005,0.66677326,57,76
1495,hit6_normal_56_0,0.9008032,0.475481,58,71
1496,hit6_reloop_841_0,0.8504522,0.6043788,64,82
1497,hit6_swap_830_0,0.8156777,0.64425534,63,74
1498,CSM8_reloop_1069_0,0.8508273,0.60736674,61,73
1499,CSM8_swap_291_0,0.80055034,0.5532307,63,76
1500,CSM8_reloop_1094_0,0.83987516,0.694123,62,74
1501,CSM8_swap_792_0,0.7977108,0.53826964,63,80
1502,hit6_reloop_1027_0,0.8503554,0.66553026,66,81
1503,CSM8_reloop_535_0,0.8627219,0.6246549,61,78
1504,CSM8_reloop_1006_0,0.82134795,0.5885317,61,75
1505,CSM8_swap_700_0,0.7933301,0.54917306,63,79
1506,CSM8_swap_203_0,0.80698144,0.5803212,65,83
1507,hit6_swap_43_0,0.8075411,0.5659865,56,74
1508,hit6_reloop_1048_0,0.85476434,0.6746769,70,91
1509,CSM8_swap_805_0,0.77935827,0.47841918,60,78
1510,CSM8_swap_1035_0,0.8725432,0.55336916,61,70
1511,hit6_reloop_228_0,0.8364911,0.6931589,63,77
1512,hit6_normal_39_0,0.8702399,0.56082565,58,75
1513,hit6_swap_259_0,0.8019393,0.6408106,64,83
1514,CSM8_swap_127_0,0.8268556,0.68005306,63,78
1515,CSM8_reloop_312_0,0.84356785,0.66357285,59,73
1516,CSM8_reloop_611_0,0.8876888,0.70369565,59,77
1517,hit6_reloop_1391_0,0.8447882,0.61714,60,81
1518,CSM8_swap_424_0,0.86819804,0.6465567,58,76
1519,CSM8_reloop_1322_0,0.84470487,0.6275387,65,77
1520,hit6_swap_1314_0,0.81239986,0.542289,62,76
1521,CSM8_swap_55_0,0.8449715,0.56134206,65,78
1522,hit6_swap_483_0,0.80266887,0.5497264,56,72
1523,CSM8_swap_1311_0,0.81175274,0.5745009,56,73
1524,hit6_swap_180_0,0.8318911,0.6357866,65,83
1525,CSM8_reloop_914_0,0.8208884,0.6437134,61,82
1526,hit6_reloop_628_0,0.8048373,0.566129,58,77
1527,hit6_swap_1430_0,0.8277196,0.5672838,66,85
1528,hit6_swap_659_0,0.81091,0.5728715,56,74
1529,CSM8_swap_1136_0,0.832291,0.65174824,59,71
1530,CSM8_swap_906_0,0.82061994,0.5848043,61,78
1531,CSM8_swap_1435_0,0.82623994,0.6522068,65,74
1532,hit6_swap_1133_0,0.8148222,0.578353,63,78
1533,CSM8_swap_603_0,0.82057136,0.549618,61,80
1534,CSM8_reloop_1105_0,0.79057366,0.5171877,66,86
1535,CSM8_reloop_436_0,0.84206665,0.5790926,67,84
1536,hit6_reloop_1448_0,0.86099523,0.6040605,66,83
1537,CSM8_reloop_135_0,0.8432288,0.607773,64,75
1538,CSM8_swap_300_0,0.7842297,0.49977383,61,79
1539,CSM8_reloop_1406_0,0.86388785,0.6253357,60,72
1540,hit6_swap_580_0,0.8481417,0.74144953,62,73
1541,hit6_swap_1217_0,0.8301946,0.5837356,56,65
1542,CSM8_reloop_817_0,0.86311775,0.5727392,60,74
1543,CSM8_swap_1212_0,0.8179285,0.55526024,58,73
1544,CSM8_reloop_211_0,0.80126804,0.5970048,65,86
1545,CSM8_reloop_1221_0,0.78927505,0.572251,67,79
1546,CSM8_swap_527_0,0.81447387,0.62373906,64,79
1547,hit6_reloop_1292_0,0.86547285,0.6625474,59,70
1548,CSM8_reloop_712_0,0.81053317,0.5812636,65,85
1549,CSM8_reloop_780_0,0.7891403,0.5562201,67,81
1550,CSM8_swap_548_0,0.8125906,0.6365419,61,78
1551,CSM8_reloop_283_0,0.80999565,0.6382742,64,82
1552,CSM8_swap_1280_0,0.81930375,0.60492176,64,83
1553,CSM8_reloop_885_0,0.84065396,0.58047456,57,76
1554,hit6_swap_1278_0,0.84624916,0.65561223,62,80
1555,CSM8_reloop_878_0,0.8432784,0.73279357,61,79
1556,hit6_swap_1285_0,0.805375,0.5684413,61,74
1557,hit6_reloop_563_0,0.8631896,0.611307,56,70
1558,hit6_swap_512_0,0.8380605,0.61149347,59,69
1559,CSM8_swap_392_0,0.83280396,0.5527526,58,74
1560,CSM8_reloop_1494_0,0.8338507,0.6610847,64,76
1561,hit6_swap_933_0,0.81083935,0.52711636,63,78
1562,hit6_reloop_1427_0,0.8386089,0.70682055,59,72
1563,hit6_reloop_942_0,0.8111272,0.60770583,60,71
1564,hit6_reloop_1124_0,0.82555014,0.6561171,64,75
1565,CSM8_swap_691_0,0.8459476,0.5533509,61,79
1566,CSM8_reloop_1469_0,0.8051901,0.6251123,68,84
1567,CSM8_reloop_1197_0,0.869228,0.60978276,58,71
1568,hit6_reloop_647_0,0.85808283,0.6249609,59,77
1569,CSM8_swap_4_0,0.8546343,0.6307372,63,73
1570,hit6_reloop_70_0,0.7699492,0.5681175,67,86
1571,hit6_swap_636_0,0.8303186,0.5815966,56,67
1572,CSM8_swap_1159_0,0.80132127,0.63833684,62,79
1573,CSM8_swap_969_0,0.8289618,0.5837733,63,80
1574,CSM8_reloop_88_0,0.8563587,0.63589317,63,78
1575,hit6_swap_335_0,0.81726044,0.63842666,63,81
1576,CSM8_swap_994_0,0.8126683,0.5788364,54,71
1577,CSM8_reloop_75_0,0.8331919,0.7328612,68,84
1578,hit6_reloop_344_0,0.8075235,0.6483375,61,82
1579,hit6_swap_285_0,0.82650787,0.6622951,63,79
1580,CSM8_swap_1014_0,0.83499,0.60872823,62,77
1581,CSM8_swap_824_0,0.8503168,0.54449767,58,75
1582,hit6_reloop_209_0,0.82358605,0.6547756,65,84
1583,hit6_swap_1011_0,0.8234343,0.6135251,61,74
1584,hit6_swap_278_0,0.8113724,0.6071893,62,81
1585,hit6_normal_18_0,0.9078759,0.5864056,58,70
1586,hit6_reloop_1094_0,0.8306775,0.61146235,66,85
1587,CSM8_reloop_514_0,0.8083036,0.60186946,62,83
1588,CSM8_swap_721_0,0.77511525,0.52204436,62,78
1589,CSM8_reloop_1027_0,0.8631589,0.6625891,59,74
1590,CSM8_swap_222_0,0.86781853,0.6153869,60,71
1591,hit6_swap_62_0,0.8077585,0.579503,58,73
1592,hit6_swap_883_0,0.85971344,0.5751817,60,74
1593,hit6_reloop_1069_0,0.82611465,0.5666828,65,82
1594,hit6_swap_1335_0,0.8633739,0.6057771,64,81
1595,CSM8_swap_74_0,0.8286096,0.53921175,59,71
1596,CSM8_swap_1330_0,0.876988,0.69263065,66,85
1597,CSM8_reloop_935_0,0.84893346,0.62902313,68,80
1598,CSM8_swap_89_0,0.82362455,0.600715,64,82
1599,CSM8_swap_106_0,0.83400065,0.57501215,59,70
1600,CSM8_reloop_333_0,0.8673674,0.61150277,58,77
1601,CSM8_reloop_630_0,0.7962819,0.648901,64,79
1602,CSM8_reloop_1303_0,0.8285754,0.6846544,66,81
1603,CSM8_swap_405_0,0.7848544,0.53454494,62,76
1604,CSM8_reloop_1391_0,0.8422794,0.6714627,64,75
1605,hit6_reloop_0_0,0.8014699,0.53354263,66,86
1606,CSM8_swap_169_0,0.77851117,0.54366827,63,82
1607,CSM8_swap_497_0,0.81716603,0.54662627,61,70
1608,hit6_reloop_1322_0,0.8651107,0.6294782,60,71
1609,CSM8_swap_194_0,0.8276524,0.521674,64,76
1610,hit6_reloop_142_0,0.856241,0.64821464,58,72
1611,hit6_swap_133_0,0.83926886,0.7151851,63,72
1612,hit6_swap_430_0,0.8242544,0.5848796,57,72
1613,hit6_reloop_441_0,0.8672241,0.61236024,62,76
1614,CSM8_reloop_1048_0,0.85354006,0.6313162,66,85
1615,hit6_swap_811_0,0.84198684,0.70925725,67,84
1616,CSM8_reloop_586_0,0.83224016,0.7273393,68,79
1617,hit6_reloop_1006_0,0.8305848,0.6394454,59,76
1618,hit6_swap_714_0,0.81759167,0.59533924,59,74
1619,hit6_swap_1083_0,0.87210673,0.61720306,63,81
1620,CSM8_normal_72_0,0.8997913,0.6188406,58,70
1621,hit6_reloop_765_0,0.83070433,0.682054,69,82
1622,hit6_reloop_798_0,0.8587708,0.7031534,62,80
1623,hit6_reloop_266_0,0.85755473,0.61991984,61,78
1624,CSM8_swap_1086_0,0.8296022,0.5590102,61,78
1625,hit6_normal_77_0,0.8909613,0.6256256,58,70
1626,hit6_swap_217_0,0.8221059,0.6612022,63,80
1627,hit6_swap_1259_0,0.8545539,0.6458555,60,70
1628,hit6_reloop_542_0,0.84371734,0.6515315,61,79
1629,CSM8_reloop_859_0,0.8469741,0.7180677,61,76
1630,hit6_swap_533_0,0.82940024,0.6044913,56,69
1631,hit6_reloop_1221_0,0.837878,0.6596743,63,75
1632,CSM8_swap_594_0,0.8567264,0.5681623,56,67
1633,CSM8_reloop_1292_0,0.83406854,0.6905624,66,81
1634,CSM8_swap_569_0,0.81216294,0.54049784,54,68
1635,hit6_reloop_51_0,0.83069515,0.65324825,66,87
1636,hit6_reloop_666_0,0.8231367,0.6463743,62,81
1637,hit6_swap_1180_0,0.84056014,0.6764338,59,69
1638,hit6_reloop_398_0,0.8320424,0.68410766,66,82
1639,CSM8_swap_948_0,0.77107763,0.5153895,61,80
1640,hit6_swap_617_0,0.8267427,0.5656827,63,72
1641,CSM8_swap_1178_0,0.8432773,0.48119503,64,76
1642,CSM8_swap_1486_0,0.85471135,0.5197466,62,75
1643,CSM8_reloop_54_0,0.8481105,0.55223423,57,74
1644,CSM8_swap_1185_0,0.78790694,0.5336765,63,78
1645,hit6_reloop_365_0,0.8341969,0.6487117,62,76
1646,hit6_swap_1483_0,0.8584168,0.47068906,58,67
1647,hit6_swap_912_0,0.8399895,0.67568916,60,70
1648,hit6_reloop_963_0,0.85392326,0.6254699,64,85
1649,CSM8_reloop_186_0,0.82019866,0.69275486,68,84
1650,CSM8_reloop_478_0,0.8313354,0.7286998,67,84
1651,hit6_reloop_1406_0,0.82940775,0.6856494,63,82
1652,hit6_reloop_1105_0,0.85762024,0.62107563,60,77
1653,CSM8_reloop_485_0,0.840309,0.6955974,68,83
1654,CSM8_reloop_1448_0,0.8210156,0.6458958,62,81
1655,CSM8_reloop_1124_0,0.8026606,0.60201865,68,87
1656,CSM8_reloop_417_0,0.84515715,0.628649,63,76
1657,hit6_reloop_1469_0,0.8310815,0.6814934,63,77
1658,hit6_reloop_1197_0,0.82982945,0.6205284,61,74
1659,hit6_reloop_1494_0,0.82435566,0.623734,67,79
1660,CSM8_reloop_114_0,0.83803153,0.6067211,56,75
1661,CSM8_reloop_1427_0,0.8313101,0.61816293,61,73
1662,hit6_swap_980_0,0.77207315,0.56018835,66,78
1663,CSM8_swap_321_0,0.81167376,0.50963753,56,72
1664,hit6_swap_1411_0,0.8150261,0.65023065,60,79
1665,hit6_reloop_609_0,0.83876026,0.6505627,60,71
1666,CSM8_swap_927_0,0.83349216,0.55788153,62,75
1667,hit6_swap_386_0,0.8087948,0.56420475,58,73
1668,hit6_swap_678_0,0.8188052,0.57948166,55,71
1669,CSM8_swap_1117_0,0.79939926,0.5922377,55,73
1670,CSM8_swap_1414_0,0.82090455,0.52156377,57,69
1671,hit6_swap_685_0,0.8256676,0.5851891,61,77
1672,hit6_swap_1112_0,0.8106241,0.56372696,58,71
1673,CSM8_reloop_230_0,0.8577757,0.5877282,58,72
1674,CSM8_swap_506_0,0.84575725,0.5961007,60,69
1675,CSM8_reloop_1200_0,0.8236348,0.6421874,58,79
1676,CSM8_reloop_733_0,0.8340711,0.6946656,62,78
1677,hit6_swap_1236_0,0.8136459,0.5948364,63,78
1678,CSM8_reloop_836_0,0.8489851,0.74244606,68,89
1679,CSM8_swap_1233_0,0.80574787,0.576534,64,81
1680,hit6_swap_1255_0,0.8377554,0.6700062,61,73
1681,CSM8_swap_1250_0,0.8251266,0.55537206,62,78
1682,CSM8_reloop_855_0,0.8415605,0.6825737,60,74
1683,CSM8_swap_598_0,0.80907696,0.6039495,63,77
1684,CSM8_reloop_750_0,0.84063137,0.6617619,58,71
1685,CSM8_reloop_1263_0,0.8337767,0.59933436,60,77
1686,CSM8_swap_565_0,0.866502,0.53093326,64,74
1687,CSM8_swap_1174_0,0.8035691,0.53729934,62,80
1688,CSM8_swap_944_0,0.8174952,0.62984496,64,76
1689,hit6_reloop_394_0,0.84385055,0.6446405,57,78
1690,hit6_swap_1472_0,0.8538104,0.5968194,67,82
1691,hit6_reloop_697_0,0.8409724,0.5985035,62,79
1692,hit6_swap_1171_0,0.8091672,0.57750005,61,79
1693,hit6_reloop_369_0,0.83352363,0.6333164,62,75
1694,CSM8_swap_1189_0,0.8105037,0.5254883,59,75
1695,hit6_swap_318_0,0.86596894,0.5646896,63,75
1696,CSM8_swap_1477_0,0.8319983,0.57136625,62,71
1697,CSM8_reloop_58_0,0.85188353,0.62511796,58,74
1698,CSM8_reloop_474_0,0.8432432,0.72370434,62,76
1699,CSM8_swap_641_0,0.84009796,0.61201286,61,73
1700,CSM8_reloop_1147_0,0.84689486,0.7366544,68,86
1701,CSM8_swap_342_0,0.808992,0.55194926,64,73
1702,CSM8_reloop_1444_0,0.8330788,0.6687824,64,82
1703,CSM8_reloop_177_0,0.8693696,0.6456076,68,81
1704,CSM8_reloop_489_0,0.85392106,0.5966548,69,83
1705,hit6_reloop_1109_0,0.8214738,0.6574136,63,84
1706,hit6_reloop_992_0,0.8351335,0.5839243,61,78
1707,hit6_reloop_1465_0,0.86861634,0.6017512,58,75
1708,hit6_reloop_900_0,0.8329292,0.70031214,64,82
1709,CSM8_reloop_1128_0,0.7707152,0.54364735,66,86
1710,hit6_swap_971_0,0.83649766,0.6810909,65,74
1711,CSM8_reloop_118_0,0.85559696,0.6518091,59,75
1712,hit6_reloop_1498_0,0.8379814,0.66403925,64,83
1713,hit6_reloop_1166_0,0.8327625,0.6679203,65,76
1714,hit6_swap_674_0,0.8036783,0.5781242,63,77
1715,hit6_reloop_605_0,0.87149686,0.5748976,58,69
1716,hit6_reloop_32_0,0.83455575,0.6852562,64,77
1717,hit6_reloop_306_0,0.840307,0.75556695,67,87
1718,hit6_swap_377_0,0.8491789,0.5034235,57,75
1719,CSM8_swap_1418_0,0.85110724,0.64898926,63,76
1720,hit6_swap_689_0,0.7771344,0.51637053,67,83
1721,CSM8_reloop_37_0,0.823023,0.6466534,63,80
1722,hit6_reloop_1242_0,0.84592426,0.63325477,59,76
1723,hit6_swap_550_0,0.82395345,0.66362447,66,80
1724,hit6_reloop_521_0,0.8223606,0.6343351,66,80
1725,hit6_reloop_706_0,0.83228403,0.52934116,62,77
1726,CSM8_normal_11_0,0.8677069,0.5320616,58,76
1727,CSM8_swap_828_0,0.85350686,0.50696886,60,76
1728,hit6_swap_289_0,0.8189978,0.57727104,61,70
1729,CSM8_swap_1018_0,0.81918114,0.6075007,64,75
1730,hit6_swap_777_0,0.83357304,0.6715584,57,76
1731,hit6_swap_274_0,0.808101,0.64057934,65,81
1732,hit6_normal_14_0,0.8992989,0.48239237,58,66
1733,hit6_reloop_205_0,0.8679535,0.55097604,57,73
1734,hit6_swap_872_0,0.83570087,0.5006054,68,82
1735,hit6_swap_93_0,0.83447087,0.6414944,61,79
1736,hit6_reloop_803_0,0.83917695,0.61221963,59,75
1737,CSM8_reloop_518_0,0.78750014,0.5647467,66,82
1738,hit6_reloop_1098_0,0.86674947,0.680851,64,84
1739,hit6_reloop_1065_0,0.87381274,0.6769541,68,84
1740,hit6_swap_150_0,0.83222353,0.5851169,56,68
1741,hit6_reloop_121_0,0.84711033,0.60706806,68,81
1742,CSM8_swap_78_0,0.8025621,0.59031016,56,75
1743,hit6_swap_1339_0,0.7939716,0.5723337,68,80
1744,hit6_reloop_422_0,0.8534632,0.61467516,64,75
1745,CSM8_swap_85_0,0.802342,0.5692185,61,79
1746,CSM8_reloop_939_0,0.8603594,0.6646148,57,70
1747,hit6_swap_453_0,0.84036285,0.68946594,55,73
1748,hit6_reloop_1341_0,0.8202887,0.6046326,62,80
1749,CSM8_swap_409_0,0.78170204,0.5582879,65,78
1750,CSM8_reloop_350_0,0.8345837,0.6578797,57,75
1751,CSM8_swap_165_0,0.84025294,0.46069387,60,75
1752,CSM8_swap_198_0,0.855083,0.5647703,58,77
1753,CSM8_swap_466_0,0.77610856,0.5352386,66,82
1754,CSM8_reloop_1360_0,0.86901283,0.68726784,59,70
1755,CSM8_reloop_653_0,0.82863104,0.7082068,68,84
1756,hit6_swap_1356_0,0.81187934,0.55080557,61,72
1757,CSM8_swap_17_0,0.8279655,0.49060112,64,80
1758,CSM8_reloop_956_0,0.8179648,0.69602984,63,84
1759,CSM8_swap_1353_0,0.81427,0.60075706,60,79
1760,CSM8_reloop_1044_0,0.8260314,0.69606465,68,83
1761,CSM8_swap_742_0,0.84045273,0.4790468,64,79
1762,CSM8_reloop_577_0,0.7687355,0.56991684,68,83
1763,hit6_reloop_891_0,0.8440744,0.53573865,59,75
1764,CSM8_swap_241_0,0.81796265,0.51552045,59,77
1765,hit6_reloop_769_0,0.8429813,0.6742962,58,75
1766,CSM8_swap_847_0,0.79469275,0.5102324,60,79
1767,CSM8_swap_1077_0,0.82477134,0.551063,55,66
1768,hit6_swap_718_0,0.8327745,0.6773915,54,69
1769,hit6_normal_86_0,0.9294668,0.5222234,58,70
1770,hit6_swap_1072_0,0.7868892,0.5499377,66,78
1771,CSM8_normal_83_0,0.9078054,0.58212876,58,69
1772,hit6_reloop_794_0,0.84302443,0.5331582,59,75
1773,hit6_normal_6_0,0.869189,0.55217844,58,72
1774,hit6_swap_655_0,0.82086504,0.5500903,62,73
1775,hit6_reloop_13_0,0.8504626,0.60566366,57,78
1776,hit6_reloop_624_0,0.835043,0.6484622,68,83
1777,CSM8_reloop_16_0,0.8023696,0.518648,68,84
1778,hit6_swap_356_0,0.8413515,0.6691902,58,77
1779,CSM8_swap_1439_0,0.84070903,0.6032246,60,78
1780,hit6_reloop_921_0,0.8548477,0.65171057,65,76
1781,hit6_reloop_1444_0,0.80800545,0.5802658,61,82
1782,hit6_swap_950_0,0.7970231,0.65409684,66,82
1783,CSM8_reloop_1109_0,0.79503405,0.5501266,63,83
1784,CSM8_reloop_139_0,0.8339361,0.7361891,61,82
1785,hit6_reloop_1147_0,0.8154536,0.6062678,59,80
1786,hit6_swap_571_0,0.88213116,0.66485894,61,72
1787,hit6_reloop_500_0,0.8176006,0.5565211,61,72
1788,hit6_reloop_1263_0,0.8458278,0.62883586,65,77
1789,CSM8_reloop_272_0,0.8009444,0.5849991,59,79
1790,CSM8_reloop_771_0,0.8115591,0.5790645,57,75
1791,CSM8_swap_544_0,0.8525264,0.54544395,65,76
1792,CSM8_reloop_1242_0,0.82955015,0.66576886,62,74
1793,hit6_swap_1274_0,0.8211736,0.6830995,64,75
1794,hit6_reloop_592_0,0.8573032,0.62902564,63,80
1795,CSM8_reloop_889_0,0.8453685,0.7091427,64,75
1796,CSM8_swap_1271_0,0.8254777,0.52518326,56,65
1797,hit6_swap_1289_0,0.83737725,0.6897495,60,73
1798,CSM8_reloop_874_0,0.83784235,0.617755,56,69
1799,CSM8_reloop_455_0,0.84027964,0.63384724,57,70
1800,CSM8_reloop_1498_0,0.8591503,0.67747045,67,80
1801,CSM8_reloop_1166_0,0.8421361,0.75168437,65,81
1802,CSM8_swap_660_0,0.82540977,0.56707686,61,72
1803,CSM8_reloop_1465_0,0.83251345,0.6647521,60,71
1804,CSM8_swap_363_0,0.80819046,0.5697212,63,76
1805,CSM8_reloop_156_0,0.7949773,0.59345853,66,87
1806,hit6_reloop_1128_0,0.847461,0.73633456,64,79
1807,CSM8_swap_965_0,0.81752616,0.5699529,59,78
1808,CSM8_reloop_84_0,0.8395217,0.6481972,57,71
1809,CSM8_swap_1155_0,0.81694794,0.60739416,66,78
1810,CSM8_swap_8_0,0.8330326,0.6126328,62,74
1811,hit6_swap_1453_0,0.8356313,0.5911078,64,74
1812,hit6_reloop_81_0,0.81389177,0.63599044,67,80
1813,hit6_reloop_348_0,0.8009634,0.5813122,58,79
1814,hit6_swap_1150_0,0.831753,0.6917923,60,75
1815,CSM8_swap_998_0,0.84486395,0.5583705,60,78
1816,CSM8_reloop_79_0,0.8409631,0.6657736,62,74
1817,hit6_swap_339_0,0.83847743,0.6457539,59,71
1818,CSM8_swap_1456_0,0.8455636,0.75552994,60,71
1819,hit6_reloop_491_0,0.84353495,0.5830652,59,78
1820,hit6_swap_1377_0,0.8249023,0.65785193,63,73
1821,CSM8_swap_36_0,0.8675636,0.5740094,57,75
1822,CSM8_reloop_977_0,0.837012,0.5769047,68,83
1823,hit6_reloop_192_0,0.8463673,0.5954739,66,78
1824,CSM8_swap_1372_0,0.8418991,0.52136135,58,67
1825,CSM8_reloop_371_0,0.79596543,0.5638584,60,81
1826,CSM8_swap_144_0,0.8601651,0.6387933,63,80
1827,CSM8_reloop_1341_0,0.83035666,0.6548509,66,77
1828,CSM8_swap_447_0,0.8080869,0.5918711,54,73
1829,CSM8_reloop_672_0,0.8252518,0.616858,68,82
1830,hit6_reloop_748_0,0.82502866,0.6644361,67,86
1831,CSM8_swap_1056_0,0.81774676,0.5947121,65,77
1832,hit6_swap_739_0,0.8316402,0.6706774,62,80
1833,CSM8_swap_866_0,0.808834,0.57399505,63,75
1834,hit6_swap_1053_0,0.8137436,0.62339497,65,78
1835,CSM8_swap_763_0,0.8405562,0.63204134,59,75
1836,CSM8_reloop_1065_0,0.80806834,0.52915245,60,71
1837,CSM8_reloop_556_0,0.8575182,0.5520614,62,78
1838,hit6_swap_20_0,0.8023537,0.5445782,60,74
1839,CSM8_swap_260_0,0.85742027,0.5537672,55,74
1840,hit6_swap_853_0,0.8647541,0.68355393,64,82
1841,CSM8_reloop_539_0,0.8666252,0.6147453,61,78
1842,hit6_reloop_822_0,0.83946586,0.681053,59,77
1843,hit6_reloop_1044_0,0.83817744,0.6803903,70,81
1844,CSM8_normal_30_0,0.8721785,0.65552616,58,69
1845,CSM8_swap_1039_0,0.80325174,0.52925855,55,74
1846,hit6_swap_756_0,0.82731634,0.630495,59,74
1847,CSM8_swap_809_0,0.78868634,0.5119842,59,78
1848,hit6_normal_35_0,0.88126165,0.5601483,58,68
1849,hit6_swap_255_0,0.8334941,0.5807504,57,67
1850,hit6_reloop_224_0,0.8281147,0.5740342,66,87
1851,hit6_reloop_1360_0,0.86736923,0.6610293,57,73
1852,CSM8_swap_428_0,0.79284745,0.5274767,58,77
1853,hit6_swap_171_0,0.82927895,0.63512105,63,82
1854,CSM8_swap_59_0,0.7858209,0.60580474,68,84
1855,hit6_swap_1318_0,0.8371641,0.6861518,56,75
1856,hit6_reloop_100_0,0.82560295,0.65014994,63,76
1857,CSM8_reloop_918_0,0.81140697,0.61306316,63,83
1858,hit6_reloop_403_0,0.8327633,0.7213844,62,81
1859,hit6_swap_472_0,0.86674535,0.57033575,61,75
1860,CSM8_reloop_325_0,0.8392651,0.6722312,64,78
1861,CSM8_swap_110_0,0.85502636,0.52403164,56,73
1862,CSM8_swap_413_0,0.86736524,0.6429609,64,75
1863,CSM8_reloop_1315_0,0.83710825,0.62302315,58,71
1864,CSM8_reloop_626_0,0.8739536,0.6165073,64,78
1865,CSM8_swap_62_0,0.8228823,0.60960424,61,71
1866,hit6_swap_1323_0,0.83364516,0.64417464,60,77
1867,hit6_reloop_438_0,0.8271337,0.6381532,62,80
1868,CSM8_swap_1326_0,0.7845489,0.5498058,65,82
1869,hit6_swap_449_0,0.8467536,0.5594348,58,70
1870,hit6_swap_868_0,0.8486501,0.46513486,58,73
1871,CSM8_reloop_1031_0,0.8662377,0.65328467,60,79
1872,CSM8_swap_737_0,0.85665864,0.5895365,55,69
1873,hit6_swap_89_0,0.8142824,0.5780848,61,74
1874,CSM8_reloop_502_0,0.822134,0.6510138,63,82
1875,hit6_reloop_1082_0,0.8610682,0.6469943,67,86
1876,hit6_swap_895_0,0.813852,0.638655,61,79
1877,hit6_swap_74_0,0.82511896,0.6707096,68,84
1878,CSM8_swap_234_0,0.79463917,0.51360625,57,72
1879,CSM8_swap_832_0,0.82510364,0.5921953,61,70
1880,hit6_swap_293_0,0.84353364,0.6951245,61,71
1881,CSM8_swap_1002_0,0.80691075,0.50588924,62,75
1882,hit6_swap_790_0,0.8126817,0.5756219,62,76
1883,hit6_swap_1007_0,0.8076596,0.61209047,59,78
1884,hit6_reloop_773_0,0.8447216,0.68994766,70,81
1885,hit6_swap_1095_0,0.8273079,0.6965963,54,73
1886,CSM8_normal_64_0,0.9040874,0.5569812,58,67
1887,hit6_swap_702_0,0.8532084,0.5526918,60,74
1888,CSM8_swap_1090_0,0.8394308,0.70429605,66,81
1889,hit6_normal_61_0,0.89546084,0.55944157,58,75
1890,hit6_swap_201_0,0.82795453,0.6174247,58,71
1891,CSM8_normal_99_0,0.89804476,0.4884748,58,66
1892,hit6_swap_1068_0,0.7896979,0.5667011,62,78
1893,hit6_reloop_270_0,0.8604221,0.5421343,61,73
1894,hit6_swap_807_0,0.83737665,0.71667385,67,77
1895,CSM8_swap_758_0,0.8124891,0.539166,63,78
1896,hit6_reloop_876_0,0.8426718,0.7485465,65,85
1897,hit6_reloop_1010_0,0.8520295,0.59288263,64,78
1898,CSM8_reloop_590_0,0.7810911,0.5733301,63,81
1899,hit6_swap_125_0,0.85335296,0.62018436,59,71
1900,hit6_reloop_154_0,0.8636215,0.55483145,63,78
1901,hit6_swap_8_0,0.84593236,0.52774036,61,77
1902,hit6_reloop_457_0,0.8366014,0.5985368,63,79
1903,CSM8_swap_1349_0,0.8145636,0.5659185,58,73
1904,hit6_swap_426_0,0.8264801,0.622815,60,76
1905,hit6_reloop_1334_0,0.8077882,0.55502486,63,75
1906,CSM8_swap_481_0,0.8387075,0.6960264,57,74
1907,CSM8_reloop_1387_0,0.7732044,0.5373519,66,86
1908,CSM8_swap_182_0,0.82880634,0.62020093,65,75
1909,CSM8_reloop_649_0,0.85179436,0.5868748,64,77
1910,hit6_reloop_1410_0,0.83942795,0.7253202,64,76
1911,CSM8_reloop_190_0,0.83965445,0.6692006,59,71
1912,CSM8_normal_8_0,0.90142274,0.48390898,58,66
1913,CSM8_swap_358_0,0.80620754,0.5359413,65,82
1914,CSM8_reloop_493_0,0.83801275,0.6753606,68,86
1915,hit6_reloop_1113_0,0.8261271,0.5678309,59,72
1916,hit6_reloop_988_0,0.83804816,0.6363446,57,72
1917,hit6_swap_601_0,0.8608162,0.5665087,59,69
1918,CSM8_swap_1490_0,0.8605403,0.57873964,56,66
1919,hit6_swap_1196_0,0.8303625,0.6883699,65,82
1920,hit6_reloop_670_0,0.8592075,0.7030323,63,75
1921,hit6_swap_1468_0,0.87125653,0.5523169,55,69
1922,hit6_reloop_47_0,0.84408313,0.63261056,66,78
1923,hit6_swap_1495_0,0.81223816,0.5600031,60,74
1924,hit6_reloop_373_0,0.8393108,0.6797805,64,77
1925,CSM8_swap_1193_0,0.84151113,0.4966808,65,80
1926,hit6_swap_302_0,0.85942847,0.5693993,56,66
1927,CSM8_reloop_42_0,0.8813083,0.5807989,58,71
1928,CSM8_reloop_1284_0,0.82987136,0.57766944,68,84
1929,CSM8_swap_582_0,0.81956106,0.49219105,60,78
1930,hit6_reloop_1237_0,0.8599244,0.63371134,63,79
1931,CSM8_reloop_249_0,0.82132626,0.57071507,62,81
1932,CSM8_reloop_1279_0,0.84037215,0.66649514,66,83
1933,hit6_swap_525_0,0.82831216,0.60079485,58,71
1934,hit6_reloop_554_0,0.8253789,0.6387098,62,76
1935,hit6_swap_1220_0,0.81767875,0.61625093,54,66
1936,CSM8_swap_1225_0,0.83223224,0.5993599,59,71
1937,CSM8_reloop_820_0,0.83597505,0.7243247,68,79
1938,hit6_reloop_1258_0,0.8705003,0.64193964,66,77
1939,CSM8_reloop_226_0,0.83909506,0.55911857,63,82
