,name,full_native_rif_score,full_native_rif_bb-hbond,full_native_rif_hyd-cont,full_native_rif_hyd-ddg,just_trp_rif_score,just_trp_rif_bb-hbond,just_trp_rif_hyd-cont,just_trp_rif_hyd-ddg
1950,HHH_b1_00361_000000062_std_0001_0001,-0.554,0.0,0.0,-0.0,-0.554,0.0,0.0,-0.0
1951,HHH_b2_01529_000000118_std_0001_0001,-0.939,0.0,0.0,-0.0,-0.939,0.0,0.0,-0.0
1952,HHH_b1_05410_000000033_std_0001_0001,-0.466,0.0,0.0,-0.0,-0.466,0.0,0.0,-0.0
1953,HHH_b1_08028_000000150_std_0001_0001,-1.979,0.0,0.0,-0.0,-1.979,0.0,0.0,-0.0
1954,HHH_b2_00738_000000118_std_0001_0001,-0.452,0.0,0.0,-0.0,-0.452,0.0,0.0,-0.0
1955,HHH_b1_06234_000000152_nat_0001_0001,0.029,0.0,0.0,-0.0,0.029,0.0,0.0,-0.0
1956,m_HHH_b2_03924_000000018_std_0001_24_36_H_._HHH_b1_00034_0001_0001_0001_0001,-0.097,0.0,0.0,-0.0,-0.097,0.0,0.0,-0.0
1957,HHH_b1_07467_000000100_std_0001_0001,-0.007,0.0,0.0,-0.0,-0.007,0.0,0.0,-0.0
1958,HHH_b1_02893_000000185_std_0001_0001,-1.304,0.0,0.0,-0.0,-1.304,0.0,0.0,-0.0
1959,m_HHH_b1_04588_000000055_std_0001_43_50_H_._HHH_b1_03454_0001_0001_0001,-0.853,0.0,0.0,-0.0,-0.853,0.0,0.0,-0.0
1960,HHH_b2_01678_000000186_std_0001_0001,1.802,0.0,0.0,-0.0,1.802,0.0,0.0,-0.0
1961,m_HHH_b1_03188_000000145_std_0001_23_34_H_._HHH_b1_03076_0001_0001_0001_0001,0.532,0.0,0.0,-0.0,0.532,0.0,0.0,-0.0
1962,HHH_b2_01669_000000257_std_0001_0001,110.313,-0.654,0.0,-0.0,110.313,-0.654,0.0,-0.0
1963,HHH_b1_03068_000000099_std_0001_0001,-0.302,0.0,0.0,-0.0,-0.302,0.0,0.0,-0.0
1964,HHH_b2_06268_000000266_std_0001_0001,-2.655,0.0,0.0,-0.0,-2.655,0.0,0.0,-0.0
1965,HHH_b1_00383_000000083_std_0001_0001,-0.654,0.0,0.0,-0.0,-0.654,0.0,0.0,-0.0
1966,HHH_b1_04017_000000095_nat_0001_0001,1.584,0.0,0.0,-0.0,1.584,0.0,0.0,-0.0
1967,HHH_b1_03811_000000272_std_0001_0001,-0.209,0.0,0.0,-0.0,-0.209,0.0,0.0,-0.0
1968,m_HHH_b2_05997_000000153_std_0001_1_17_H_._HHH_b2_04527_0001_0003_0001_0001,377.034,0.0,0.0,-0.0,377.034,0.0,0.0,-0.0
1969,HHH_b2_01388_000000066_std_0001_0001,0.627,0.0,0.0,-0.0,0.627,0.0,0.0,-0.0
1970,HHH_b2_06463_000000164_std_0001_0001,0.023,0.0,0.0,-0.0,0.023,0.0,0.0,-0.0
1971,HHH_b1_02271_000000047_std_0001_0001,-1.08,0.0,0.0,-0.0,-1.08,0.0,0.0,-0.0
1972,HHH_b2_03824_000000092_std_0001_0001,0.297,0.0,0.0,-0.0,0.297,0.0,0.0,-0.0
1973,HHH_b2_06322_000000073_std_0001_0001,0.33,0.0,0.0,-0.0,0.33,0.0,0.0,-0.0
1974,HHH_b2_06101_000000010_std_0001_0001,0.235,0.0,0.0,-0.0,0.235,0.0,0.0,-0.0
1975,m_HHH_b1_04752_000000022_std_0001_1_15_H_._HHH_b1_08099_0001_0001_0001,119.594,0.0,0.0,-0.0,119.594,0.0,0.0,-0.0
1976,HHH_b1_02939_000000006_std_0001_0001,0.018,0.0,0.0,-0.0,0.018,0.0,0.0,-0.0
1977,HHH_b2_05727_000000097_std_0001_0001,-0.163,0.0,0.0,-0.0,-0.163,0.0,0.0,-0.0
1978,HHH_b1_02540_000000198_std_0001_0001,-1.354,0.0,0.0,-0.0,-1.354,0.0,0.0,-0.0
1979,HHH_b2_03528_000000271_std_0001_0001,-0.661,0.0,0.0,-0.0,-0.661,0.0,0.0,-0.0
1980,m_HHH_b2_05997_000000153_std_0001_5_17_H_._HHH_b1_03068_0001_0001_0001,85.32,0.0,0.0,-0.0,85.32,0.0,0.0,-0.0
1981,HHH_b1_08371_000000258_std_0001_0001_1,0.079,0.0,0.0,-0.0,0.079,0.0,0.0,-0.0
1982,HHH_b1_00271_000000203_std_0001_0001,-0.158,0.0,0.0,-0.0,-0.158,0.0,0.0,-0.0
1983,HHH_b1_07769_000000053_nat_0001_0001,89.483,0.0,0.0,-0.0,89.91,0.0,0.0,-0.0
1984,HHH_b1_06209_000000161_std_0001_0001,56.176,0.0,0.0,-0.0,56.176,0.0,0.0,-0.0
1985,HHH_b1_00519_000000290_std_0001_0001,1.593,0.0,0.0,-0.0,1.593,0.0,0.0,-0.0
1986,HHH_b2_08379_000000152_std_0001_0001,0.649,0.0,0.0,-0.0,0.649,0.0,0.0,-0.0
1987,HHH_b2_04717_000000063_std_0001_0001,-1.221,0.0,0.0,-0.0,-1.221,0.0,0.0,-0.0
1988,HHH_b2_05943_000000192_std_0001_0001,0.452,0.0,0.0,-0.0,0.452,0.0,0.0,-0.0
1989,m_HHH_b1_00756_000000212_std_0001_2_21_H_._HHH_b1_08502_0001_0001_0001,-1.149,0.0,0.0,-0.0,-1.149,0.0,0.0,-0.0
1990,HHH_b1_02791_000000148_nat_0001_0001,-1.267,0.0,0.0,-0.0,-0.882,0.0,0.0,-0.0
1991,HHH_b1_06236_000000036_std_0001_0001,-2.471,-1.617,0.0,-0.0,-2.471,-1.617,0.0,-0.0
1992,HHH_b1_02838_000000269_std_0001_0001,0.731,0.0,0.0,-0.0,0.731,0.0,0.0,-0.0
1993,HHH_b2_06820_000000238_std_0001_0001,-0.908,0.0,0.0,-0.0,-0.908,0.0,0.0,-0.0
1994,HHH_b2_00248_000000165_std_0001_0001,0.011,0.0,0.0,-0.0,0.011,0.0,0.0,-0.0
1995,HHH_b1_08435_000000072_std_0001_0001,68.829,0.0,0.0,-0.0,68.829,0.0,0.0,-0.0
1996,HHH_b2_06689_000000048_std_0001_0001,1.451,0.0,0.0,-0.0,1.451,0.0,0.0,-0.0
1997,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_04679_0001_0001_0001,-2.008,0.0,0.0,-0.0,-2.008,0.0,0.0,-0.0
1998,HHH_b1_06678_000000011_std_0001_0001,0.231,0.0,0.0,-0.0,0.231,0.0,0.0,-0.0
1999,HHH_b2_03680_000000114_std_0001_0001,-1.291,0.0,0.0,-0.0,-1.291,0.0,0.0,-0.0
2000,HHH_b1_07962_000000172_std_0001_0001,-0.041,0.0,0.0,-0.0,-0.041,0.0,0.0,-0.0
2001,HHH_b1_05514_000000229_std_0001_0001,-1.454,0.0,0.0,-0.0,-1.454,0.0,0.0,-0.0
2002,HHH_b1_04470_000000047_std_0001_0001,-1.696,0.0,0.0,-0.0,-1.696,0.0,0.0,-0.0
2003,HHH_b1_03846_000000172_std_0001_0001,-0.187,0.0,0.0,-0.0,-0.187,0.0,0.0,-0.0
2004,HHH_b2_07878_000000019_std_0001_0001,0.671,0.0,0.0,-0.0,0.671,0.0,0.0,-0.0
2005,HHH_b1_05362_000000177_std_0001_0001,-1.47,0.0,0.0,-0.0,-1.47,0.0,0.0,-0.0
2006,HHH_b1_06687_000000009_nat_0001_0001,73.735,0.0,0.0,-0.0,73.735,0.0,0.0,-0.0
2007,HHH_b1_02344_000000146_std_0001_0001,-0.74,0.0,0.0,-0.0,-0.74,0.0,0.0,-0.0
2008,HHH_b2_04653_000000289_std_0001_0001,-0.574,0.0,0.0,-0.0,-0.574,0.0,0.0,-0.0
2009,HHH_b1_05691_000000041_std_0001_0001,0.986,0.0,0.0,-0.0,0.986,0.0,0.0,-0.0
2010,HHH_b1_02164_000000213_std_0001_0001,0.095,0.0,0.0,-0.0,0.095,0.0,0.0,-0.0
2011,m_HHH_b1_00493_000000142_std_0001_28_35_H_._HHH_b2_01784_0001_0001_0001_0001,-1.474,0.0,0.0,-0.0,-1.474,0.0,0.0,-0.0
2012,HHH_b2_00735_000000062_std_0001_0001,-0.853,0.0,0.0,-0.0,-0.853,0.0,0.0,-0.0
2013,HHH_b2_04595_000000116_std_0001_0001,0.813,0.0,0.0,-0.0,0.813,0.0,0.0,-0.0
2014,HHH_b2_07857_000000183_std_0001_0001,-0.076,0.0,0.0,-0.0,-0.076,0.0,0.0,-0.0
2015,HHH_b1_07452_000000210_std_0001_0001,1.102,0.0,0.0,-0.0,1.102,0.0,0.0,-0.0
2016,HHH_b2_06581_000000074_std_0001_0001,-1.002,0.0,0.0,-0.0,-1.002,0.0,0.0,-0.0
2017,HHH_b1_06596_000000129_std_0001_0001,1.073,0.0,0.0,-0.0,1.073,0.0,0.0,-0.0
2018,HHH_b1_07544_000000181_std_0001_0001,-0.655,0.0,0.0,-0.0,-0.655,0.0,0.0,-0.0
2019,HHH_b2_05716_000000100_std_0001_0001,0.276,0.0,0.0,-0.0,0.276,0.0,0.0,-0.0
2020,HHH_b2_02967_000000067_std_0001_0001,0.842,0.0,0.0,-0.0,0.842,0.0,0.0,-0.0
2021,HHH_b2_03003_000000206_std_0001_0001,15.138,-1.342,0.0,-0.0,15.138,-1.342,0.0,-0.0
2022,HHH_b2_05474_000000290_std_0001_0001,-0.169,0.0,0.0,-0.0,-0.169,0.0,0.0,-0.0
2023,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b2_01808_0001_0002_0001_0001,3.01,0.0,0.0,-0.0,3.01,0.0,0.0,-0.0
2024,HHH_b2_07172_000000113_std_0001_0001,0.608,0.0,0.0,-0.0,0.608,0.0,0.0,-0.0
2025,HHH_b1_07549_000000197_std_0001_0001,-0.557,-0.96,0.0,-0.0,-0.557,-0.96,0.0,-0.0
2026,HHH_b1_01883_000000211_std_0001_0001,1.492,0.0,0.0,-0.0,1.492,0.0,0.0,-0.0
2027,m_HHH_b2_04785_000000269_std_0001_24_39_H_._HHH_b1_00413_0001_0001_0001_0001,7.749,0.0,0.0,-0.0,7.749,0.0,0.0,-0.0
2028,HHH_b1_03871_000000197_std_0001_0001,4.199,0.0,0.0,-0.0,4.199,0.0,0.0,-0.0
2029,HHH_b1_05852_000000073_std_0001_0001,2.664,0.0,0.0,-0.0,2.664,0.0,0.0,-0.0
2030,HHH_b2_03573_000000244_std_0001_0001,-0.063,0.0,0.0,-0.0,-0.063,0.0,0.0,-0.0
2031,HHH_b1_03094_000000119_std_0001_0001,-0.376,0.0,0.0,-0.0,-0.376,0.0,0.0,-0.0
2032,m_HHH_b1_06274_000000254_std_0001_24_38_H_._HHH_b2_01753_0001_0001_0001,8.964,0.0,0.0,-0.0,8.964,0.0,0.0,-0.0
2033,HHH_b2_04729_000000228_std_0001_0001,0.814,0.0,0.0,-0.0,0.814,0.0,0.0,-0.0
2034,HHH_b2_04043_000000291_std_0001_0001,1.232,0.0,0.0,-0.0,1.232,0.0,0.0,-0.0
2035,HHH_b2_05692_000000167_std_0001_0001,0.038,0.0,0.0,-0.0,0.038,0.0,0.0,-0.0
2036,HHH_b2_00833_000000004_std_0001_0001,-0.959,0.0,0.0,-0.0,-0.959,0.0,0.0,-0.0
2037,HHH_b1_03497_000000009_std_0001_0001,0.495,0.0,0.0,-0.0,0.495,0.0,0.0,-0.0
2038,HHH_b2_00195_000000148_std_0001_0001,0.936,0.0,0.0,-0.0,0.936,0.0,0.0,-0.0
2039,HHH_b1_00347_000000172_std_0001_0001,-1.395,0.0,0.0,-0.0,-1.395,0.0,0.0,-0.0
2040,HHH_b2_03910_000000029_std_0001_0001,1.017,0.0,0.0,-0.0,1.017,0.0,0.0,-0.0
2041,HHH_b1_07731_000000289_std_0001_0001,0.279,0.0,0.0,-0.0,0.279,0.0,0.0,-0.0
2042,HHH_b1_01021_000000063_nat_0001_0001_1,0.374,0.0,2.0,-6.16,0.374,0.0,2.0,-6.16
2043,HHH_b1_08336_000000044_std_0001_0001,-0.091,0.0,0.0,-0.0,-0.091,0.0,0.0,-0.0
2044,HHH_b2_02692_000000197_std_0001_0001,11.241,0.0,0.0,-0.0,11.241,0.0,0.0,-0.0
2045,HHH_b2_08288_000000051_nat_0001_0001,-1.448,0.0,0.0,-0.0,-1.448,0.0,0.0,-0.0
2046,HHH_b1_06743_000000096_std_0001_0001,0.693,0.0,0.0,-0.0,0.693,0.0,0.0,-0.0
2047,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_02665_0001_0003_0001_0001,65.921,0.0,0.0,-0.0,65.921,0.0,0.0,-0.0
2048,HHH_b2_00558_000000148_std_0001_0001,-1.671,0.0,0.0,-0.0,-1.671,0.0,0.0,-0.0
2049,HHH_b2_03449_000000162_std_0001_0001,7.948,0.0,0.0,-0.0,7.948,0.0,0.0,-0.0
2050,m_HHH_b2_03924_000000018_std_0001_24_36_H_._HHH_b2_01753_0001_0001_0001_0001,-0.025,0.0,0.0,-0.0,-0.025,0.0,0.0,-0.0
2051,HHH_b1_04718_000000054_std_0001_0001,-0.792,0.0,0.0,-0.0,-0.792,0.0,0.0,-0.0
2052,HHH_b2_07383_000000101_std_0001_0001,1.026,0.0,0.0,-0.0,1.026,0.0,0.0,-0.0
2053,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b1_04090_0001_0001_0001,-0.235,0.0,0.0,-0.0,-0.235,0.0,0.0,-0.0
2054,HHH_b1_05611_000000018_std_0001_0001,-0.194,0.0,0.0,-0.0,-0.194,0.0,0.0,-0.0
2055,HHH_b1_04752_000000103_std_0001_0001,-0.325,0.0,0.0,-0.0,-0.325,0.0,0.0,-0.0
2056,HHH_b2_04453_000000181_std_0001_0001,-0.816,0.0,0.0,-0.0,-0.816,0.0,0.0,-0.0
2057,HHH_b1_05342_000000197_std_0001_0001,-0.185,0.0,0.0,-0.0,-0.185,0.0,0.0,-0.0
2058,HHH_b2_07860_000000293_std_0001_0001,0.737,0.0,0.0,-0.0,0.737,0.0,0.0,-0.0
2059,HHH_b1_05419_000000157_std_0001_0001,-1.546,0.0,0.0,-0.0,-1.546,0.0,0.0,-0.0
2060,m_HHH_b1_07169_000000144_std_0001_1_15_H_._HHH_b2_01745_0001_0002_0001_0001,376.141,0.0,0.0,-0.0,376.141,0.0,0.0,-0.0
2061,HHH_b2_05981_000000273_std_0001_0001,0.909,0.0,0.0,-0.0,0.909,0.0,0.0,-0.0
2062,HHH_b2_00765_000000126_std_0001_0001,0.052,0.0,0.0,-0.0,0.052,0.0,0.0,-0.0
2063,HHH_b1_06348_000000016_nat_0001_0001,-0.023,0.0,0.0,-0.0,-0.023,0.0,0.0,-0.0
2064,HHH_b2_01097_000000060_std_0001_0001,-1.314,0.0,0.0,-0.0,-1.314,0.0,0.0,-0.0
2065,HHH_b2_02901_000000187_std_0001_0001,-0.012,0.0,0.0,-0.0,-0.012,0.0,0.0,-0.0
2066,HHH_b2_06328_000000010_std_0001_0001,1.8,0.0,0.0,-0.0,1.8,0.0,0.0,-0.0
2067,HHH_b2_05326_000000258_std_0001_0001,0.463,0.0,0.0,-0.0,0.463,0.0,0.0,-0.0
2068,HHH_b2_03546_000000223_std_0001_0001,-0.492,0.0,0.0,-0.0,-0.492,0.0,0.0,-0.0
2069,HHH_b2_05990_000000242_std_0001_0001,-1.419,0.0,0.0,-0.0,-1.419,0.0,0.0,-0.0
2070,HHH_b2_03281_000000086_std_0001_0001,-1.727,0.0,0.0,-0.0,-1.727,0.0,0.0,-0.0
2071,HHH_b1_02583_000000165_std_0001_0001,-0.048,0.0,0.0,-0.0,-0.048,0.0,0.0,-0.0
2072,HHH_b1_04204_000000128_std_0001_0001,-0.939,0.0,0.0,-0.0,-0.939,0.0,0.0,-0.0
2073,HHH_b2_01019_000000102_std_0001_0001,-0.288,0.0,0.0,-0.0,-0.288,0.0,0.0,-0.0
2074,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b1_07756_0001_0002_0001_0001,66.223,0.0,0.0,-0.0,66.223,0.0,0.0,-0.0
2075,HHH_b1_01225_000000060_std_0001_0001,2.62,0.0,0.0,-0.0,2.62,0.0,0.0,-0.0
2076,HHH_b1_07769_000000064_std_0001_0001,-0.824,0.0,0.0,-0.0,-0.824,0.0,0.0,-0.0
2077,HHH_b2_03661_000000136_std_0001_0001,-0.343,0.0,0.0,-0.0,-0.343,0.0,0.0,-0.0
2078,HHH_b2_05082_000000237_std_0001_0001,19.006,0.0,0.0,-0.0,19.006,0.0,0.0,-0.0
2079,HHH_b2_04874_000000060_std_0001_0001,0.485,0.0,0.0,-0.0,0.485,0.0,0.0,-0.0
2080,HHH_b1_02811_000000229_std_0001_0001,-1.892,0.0,0.0,-0.0,-1.892,0.0,0.0,-0.0
2081,HHH_b2_07036_000000202_std_0001_0001,-0.606,0.0,0.0,-0.0,-0.606,0.0,0.0,-0.0
2082,HHH_b1_00801_000000213_std_0001_0001,-0.027,0.0,0.0,-0.0,-0.027,0.0,0.0,-0.0
2083,m_HHH_b2_05997_000000153_std_0001_5_17_H_._HHH_b1_01150_0001_0001_0001,-0.351,0.0,0.0,-0.0,-0.351,0.0,0.0,-0.0
2084,HHH_b1_00763_000000119_std_0001_0001,-0.859,0.0,0.0,-0.0,-0.859,0.0,0.0,-0.0
2085,HHH_b2_06009_000000197_std_0001_0001,0.092,0.0,0.0,-0.0,0.092,0.0,0.0,-0.0
2086,HHH_b1_01226_000000205_std_0001_0001,-0.866,0.0,0.0,-0.0,-0.866,0.0,0.0,-0.0
2087,HHH_b2_00424_000000228_std_0001_0001,-0.125,0.0,0.0,-0.0,-0.125,0.0,0.0,-0.0
2088,HHH_b1_02157_000000108_std_0001_0001,0.482,0.0,0.0,-0.0,0.482,0.0,0.0,-0.0
2089,HHH_b1_08668_000000033_std_0001_0001,-0.98,0.0,0.0,-0.0,-0.98,0.0,0.0,-0.0
2090,HHH_b1_01619_000000027_std_0001_0001,-0.597,0.0,0.0,-0.0,-0.597,0.0,0.0,-0.0
2091,HHH_b1_03322_000000184_std_0001_0001,-1.669,0.0,0.0,-0.0,-1.669,0.0,0.0,-0.0
2092,HHH_b2_01338_000000236_std_0001_0001,102.855,0.0,0.0,-0.0,102.855,0.0,0.0,-0.0
2093,HHH_b2_00411_000000054_std_0001_0001,1.91,0.0,0.0,-0.0,1.91,0.0,0.0,-0.0
2094,HHH_b2_04612_000000212_std_0001_0001,-2.826,0.0,0.0,-0.0,-2.826,0.0,0.0,-0.0
2095,HHH_b2_00510_000000166_std_0001_0001,-0.456,0.0,0.0,-0.0,-0.456,0.0,0.0,-0.0
2096,HHH_b1_07340_000000217_std_0001_0001,-0.718,0.0,0.0,-0.0,-0.718,0.0,0.0,-0.0
2097,m_HHH_b1_04812_000000277_std_0001_46_56_H_._HHH_b2_04225_0001_0001_0001,24.655,0.0,0.0,-0.0,24.655,0.0,0.0,-0.0
2098,HHH_b2_01949_000000192_std_0001_0001,-0.29,0.0,0.0,-0.0,-0.29,0.0,0.0,-0.0
2099,HHH_b1_03064_000000059_std_0001_0001,0.949,0.0,0.0,-0.0,0.949,0.0,0.0,-0.0
2100,HHH_b1_06714_000000247_std_0001_0001,-0.812,0.0,0.0,-0.0,-0.812,0.0,0.0,-0.0
2101,m_HHH_b2_03777_000000055_nat_0001_27_36_H_._HHH_b1_01379_0001_0001_0001,103.902,0.0,0.0,-0.0,103.902,0.0,0.0,-0.0
2102,HHH_b2_01120_000000107_std_0001_0001,1.354,0.0,0.0,-0.0,1.354,0.0,0.0,-0.0
2103,HHH_b2_03266_000000223_std_0001_0001,0.904,0.0,0.0,-0.0,0.904,0.0,0.0,-0.0
2104,HHH_b1_04317_000000062_nat_0001_0001,0.207,0.0,0.0,-0.0,0.207,0.0,0.0,-0.0
2105,m_HHH_b2_05533_000000248_std_0001_27_38_H_._HHH_b2_02598_0001_0003_0001_0001,101.183,0.0,0.0,-0.0,101.183,0.0,0.0,-0.0
2106,HHH_b1_07147_000000084_std_0001_0001,-0.105,0.0,0.0,-0.0,-0.105,0.0,0.0,-0.0
2107,HHH_b1_07210_000000235_std_0001_0001,0.79,0.0,0.0,-0.0,0.79,0.0,0.0,-0.0
2108,HHH_b1_02133_000000264_std_0001_0001,-0.31,0.0,0.0,-0.0,-0.31,0.0,0.0,-0.0
2109,HHH_b1_07685_000000136_std_0001_0001,0.06,0.0,0.0,-0.0,0.06,0.0,0.0,-0.0
2110,HHH_b1_02532_000000291_std_0001_0001,-0.528,0.0,0.0,-0.0,-0.528,0.0,0.0,-0.0
2111,HHH_b2_00397_000000050_std_0001_0001,0.068,0.0,0.0,-0.0,0.068,0.0,0.0,-0.0
2112,HHH_b2_04277_000000136_std_0001_0001,0.092,0.0,0.0,-0.0,0.092,0.0,0.0,-0.0
2113,HHH_b1_01150_000000150_nat_0001_0001,-1.359,0.0,2.0,-4.48,-1.282,0.0,2.0,-4.48
2114,HHH_b1_05574_000000029_std_0001_0001,-0.441,0.0,0.0,-0.0,-0.441,0.0,0.0,-0.0
2115,HHH_b2_07909_000000155_std_0001_0001,0.975,0.0,0.0,-0.0,0.975,0.0,0.0,-0.0
2116,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_03615_0001_0001_0001,131.058,0.0,0.0,-0.0,131.058,0.0,0.0,-0.0
2117,HHH_b1_00634_000000299_std_0001_0001_1,-1.035,0.0,0.0,-0.0,-1.035,0.0,0.0,-0.0
2118,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_02797_0001_0001_0001,79.462,0.0,0.0,-0.0,79.462,0.0,0.0,-0.0
2119,HHH_b2_04204_000000044_std_0001_0001,-0.045,0.0,0.0,-0.0,-0.045,0.0,0.0,-0.0
2120,HHH_b1_05827_000000114_std_0001_0001,6.795,-0.574,0.0,-0.0,6.795,-0.574,0.0,-0.0
2121,HHH_b1_06234_000000159_nat_0001_0001,0.617,0.0,0.0,-0.0,0.617,0.0,0.0,-0.0
2122,HHH_b1_05393_000000259_std_0001_0001,2.393,0.0,0.0,-0.0,2.393,0.0,0.0,-0.0
2123,HHH_b1_02048_000000218_std_0001_0001,-0.724,0.0,0.0,-0.0,-0.724,0.0,0.0,-0.0
2124,HHH_b1_04199_000000143_std_0001_0001,-0.148,0.0,0.0,-0.0,-0.148,0.0,0.0,-0.0
2125,HHH_b2_06548_000000063_std_0001_0001,0.037,0.0,0.0,-0.0,0.037,0.0,0.0,-0.0
2126,HHH_b1_04394_000000046_std_0001_0001,0.503,0.0,0.0,-0.0,0.503,0.0,0.0,-0.0
2127,m_HHH_b2_03348_000000102_std_0001_21_36_H_._HHH_b1_03124_0001_0001_0001,152.918,0.0,0.0,-0.0,152.918,0.0,0.0,-0.0
2128,HHH_b1_05097_000000232_std_0001_0001,0.873,0.0,0.0,-0.0,0.873,0.0,0.0,-0.0
2129,HHH_b2_01404_000000230_std_0001_0001,-0.737,0.0,0.0,-0.0,-0.737,0.0,0.0,-0.0
2130,m_HHH_b1_01043_000000000_nat_0001_24_38_H_._HHH_b1_05098_0001_0001_0001,-0.487,0.0,0.0,-0.0,-0.487,0.0,0.0,-0.0
2131,HHH_b1_01689_000000169_std_0001_0001,-0.737,0.0,0.0,-0.0,-0.737,0.0,0.0,-0.0
2132,HHH_b2_08190_000000210_std_0001_0001,-0.923,0.0,0.0,-0.0,-0.923,0.0,0.0,-0.0
2133,HHH_b1_08566_000000090_nat_0001_0001,1.783,0.0,0.0,-0.0,1.783,0.0,0.0,-0.0
2134,HHH_b2_00689_000000055_std_0001_0001,-0.574,0.0,0.0,-0.0,-0.574,0.0,0.0,-0.0
2135,HHH_b1_05107_000000173_std_0001_0001,-1.482,0.0,0.0,-0.0,-1.482,0.0,0.0,-0.0
2136,HHH_b1_03356_000000204_std_0001_0001,0.189,0.0,0.0,-0.0,0.189,0.0,0.0,-0.0
2137,HHH_b1_06460_000000049_std_0001_0001,1.07,0.0,0.0,-0.0,1.07,0.0,0.0,-0.0
2138,HHH_b1_06566_000000246_std_0001_0001,126.727,0.0,0.0,-0.0,126.727,0.0,0.0,-0.0
2139,HHH_b1_08119_000000102_std_0001_0001,-0.288,0.0,0.0,-0.0,-0.288,0.0,0.0,-0.0
2140,HHH_b1_05836_000000198_std_0001_0001,0.314,0.0,0.0,-0.0,0.314,0.0,0.0,-0.0
2141,HHH_b2_06505_000000154_std_0001_0001,1.693,0.0,0.0,-0.0,1.693,0.0,0.0,-0.0
2142,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_06979_0001_0001_0001_0001,18.533,0.0,0.0,-0.0,18.533,0.0,0.0,-0.0
2143,HHH_b2_04442_000000191_std_0001_0001,-0.249,0.0,0.0,-0.0,-0.249,0.0,0.0,-0.0
2144,HHH_b1_00466_000000112_std_0001_0001,-0.122,0.0,0.0,-0.0,-0.122,0.0,0.0,-0.0
2145,HHH_b1_06578_000000116_std_0001_0001,-0.763,0.0,0.0,-0.0,-0.763,0.0,0.0,-0.0
2146,HHH_b1_02782_000000004_std_0001_0001_1,-0.537,0.0,0.0,-0.0,-0.537,0.0,0.0,-0.0
2147,HHH_b1_00275_000000281_std_0001_0001,-0.705,0.0,0.0,-0.0,-0.705,0.0,0.0,-0.0
2148,HHH_b2_00119_000000021_std_0001_0001,-0.58,0.0,0.0,-0.0,-0.58,0.0,0.0,-0.0
2149,HHH_b1_04077_000000288_std_0001_0001,1.829,0.0,0.0,-0.0,1.829,0.0,0.0,-0.0
2150,HHH_b1_06110_000000205_std_0001_0001,0.05,0.0,0.0,-0.0,0.05,0.0,0.0,-0.0
2151,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_08188_0001_0001_0001,-0.626,0.0,0.0,-0.0,-0.626,0.0,0.0,-0.0
2152,HHH_b1_02675_000000121_nat_0001_0001,114.897,0.0,0.0,-0.0,114.897,0.0,0.0,-0.0
2153,m_HHH_b2_05997_000000153_std_0001_5_17_H_._HHH_b1_00745_0001_0002_0001_0001,201.18,0.0,0.0,-0.0,201.18,0.0,0.0,-0.0
2154,HHH_b2_03680_000000073_std_0001_0001,0.124,0.0,0.0,-0.0,0.124,0.0,0.0,-0.0
2155,HHH_b2_07701_000000233_std_0001_0001,0.458,0.0,0.0,-0.0,0.458,0.0,0.0,-0.0
2156,HHH_b1_06795_000000136_std_0001_0001,-1.026,0.0,0.0,-0.0,-1.026,0.0,0.0,-0.0
2157,HHH_b2_01762_000000116_std_0001_0001,1.289,0.0,0.0,-0.0,1.289,0.0,0.0,-0.0
2158,HHH_b2_03951_000000235_std_0001_0001,-0.478,0.0,0.0,-0.0,-0.478,0.0,0.0,-0.0
2159,HHH_b1_06720_000000108_std_0001_0001,-1.141,0.0,0.0,-0.0,-1.141,0.0,0.0,-0.0
2160,HHH_b2_03599_000000190_std_0001_0001,-0.501,0.0,0.0,-0.0,-0.501,0.0,0.0,-0.0
2161,HHH_b2_00246_000000271_std_0001_0001,-0.279,0.0,0.0,-0.0,-0.279,0.0,0.0,-0.0
2162,HHH_b1_04136_000000226_std_0001_0001,-1.413,0.0,0.0,-0.0,-1.413,0.0,0.0,-0.0
2163,HHH_b2_05853_000000216_std_0001_0001,4.555,0.0,0.0,-0.0,4.555,0.0,0.0,-0.0
2164,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b1_00603_0001_0001_0001,3.615,0.0,0.0,-0.0,3.615,0.0,0.0,-0.0
2165,HHH_b2_01401_000000074_std_0001_0001,-0.822,0.0,0.0,-0.0,-0.822,0.0,0.0,-0.0
2166,HHH_b1_08759_000000267_nat_0001_0001,16.818,0.0,0.0,-0.0,16.818,0.0,0.0,-0.0
